Running strategy ubah on dataset djia.
Start Time: 2015-0129-17-01-35-512.
-------------------------------------
Parameters [tc: 0.000000].
day	 Daily Return	 Total return
261	1.004479	0.890921
262	1.007167	0.897306
263	1.003986	0.900882
264	1.003461	0.904000
265	0.974445	0.880898
266	1.013816	0.893068
267	1.015609	0.907008
268	0.996146	0.903513
269	0.976591	0.882362
270	0.999500	0.881921
271	0.994701	0.877248
272	0.998843	0.876232
273	1.012721	0.887379
274	1.014169	0.899952
275	0.996372	0.896687
276	1.012736	0.908107
277	1.000717	0.908759
278	0.989759	0.899453
279	0.983211	0.884351
280	1.021472	0.903341
281	0.989219	0.893601
282	1.012476	0.904750
283	1.020828	0.923595
284	0.996073	0.919968
285	1.001341	0.921202
286	0.997122	0.918551
287	1.025406	0.941887
288	1.020902	0.961574
289	0.987772	0.949816
290	1.013705	0.962833
291	0.995319	0.958326
292	1.003974	0.962134
293	1.004145	0.966122
294	1.000600	0.966702
295	0.985988	0.953156
296	1.001564	0.954647
297	1.010397	0.964573
298	0.997151	0.961825
299	1.004739	0.966383
300	0.986533	0.953369
301	0.998857	0.952279
302	0.994880	0.947403
303	0.984901	0.933098
304	1.007762	0.940340
305	1.006987	0.946911
306	0.998426	0.945420
307	0.996523	0.942133
308	0.994085	0.936561
309	0.989300	0.926539
310	1.002966	0.929287
311	1.002810	0.931898
312	0.999956	0.931858
313	0.994860	0.927068
314	1.017204	0.943018
315	0.979450	0.923639
316	1.001314	0.924853
317	0.990418	0.915991
318	1.022887	0.936955
319	0.994041	0.931371
320	0.997802	0.929324
321	1.004442	0.933451
322	0.985397	0.919820
323	0.996304	0.916420
324	0.992169	0.909243
325	0.999729	0.908996
326	0.987586	0.897712
327	0.989228	0.888042
328	1.012979	0.899568
329	1.012662	0.910958
330	1.002197	0.912959
331	0.992840	0.906422
332	0.981763	0.889892
333	1.003185	0.892726
334	1.032258	0.921524
335	0.989103	0.911483
336	0.989107	0.901554
337	1.016921	0.916809
338	1.018056	0.933363
339	0.995215	0.928897
340	1.003465	0.932116
341	1.005827	0.937547
342	0.989117	0.927343
343	0.988382	0.916570
344	1.004759	0.920932
345	1.006306	0.926739
346	0.988328	0.915923
347	0.988293	0.905200
348	0.993356	0.899186
349	0.998171	0.897542
350	1.001296	0.898705
351	0.978171	0.879088
352	0.997243	0.876664
353	1.009437	0.884937
354	0.982425	0.869384
355	0.993882	0.864065
356	1.004203	0.867697
357	0.985593	0.855196
358	1.008828	0.862746
359	0.988873	0.853146
360	0.995270	0.849111
361	1.023105	0.868730
362	1.002653	0.871035
363	0.982784	0.856039
364	0.984956	0.843162
365	0.982754	0.828620
366	1.003545	0.831558
367	0.983389	0.817745
368	0.997110	0.815381
369	1.014682	0.827353
370	1.000798	0.828013
371	0.982968	0.813910
372	0.987417	0.803668
373	1.005983	0.808477
374	1.037047	0.838429
375	0.988653	0.828915
376	0.980870	0.813058
377	0.968681	0.787594
378	1.001343	0.788651
379	0.986854	0.778283
380	0.994359	0.773893
381	0.980857	0.759078
382	1.007795	0.764995
383	0.983062	0.752037
384	0.953934	0.717394
385	0.967034	0.693745
386	0.985532	0.683707
387	1.062047	0.726129
388	0.994692	0.722275
389	1.013525	0.732043
390	1.055233	0.772476
391	0.996437	0.769724
392	1.007611	0.775583
393	0.972551	0.754294
394	0.974167	0.734809
395	0.966657	0.710308
396	1.029034	0.730931
397	1.020499	0.745914
398	1.031200	0.769186
399	1.004466	0.772622
400	0.993667	0.767729
401	0.976001	0.749304
402	1.031597	0.772980
403	1.010680	0.781236
404	0.993933	0.776495
405	1.024865	0.795803
406	0.987082	0.785523
407	1.011165	0.794293
408	1.012289	0.804055
409	0.978391	0.786680
410	1.006494	0.791788
411	0.987338	0.781763
412	0.985304	0.770274
413	0.998357	0.769008
414	0.998723	0.768026
415	0.957717	0.735552
416	1.013097	0.745185
417	0.981812	0.731632
418	1.017808	0.744660
419	1.011072	0.752905
420	1.009985	0.760423
421	0.998378	0.759189
422	0.974608	0.739912
423	0.992974	0.734713
424	1.008080	0.740650
425	0.979323	0.725335
426	0.994878	0.721620
427	0.971095	0.700762
428	1.005030	0.704287
429	0.985924	0.694373
430	0.977227	0.678560
431	1.020577	0.692523
432	1.020597	0.706787
433	0.963411	0.680926
434	0.984780	0.670562
435	1.046234	0.701565
436	0.976250	0.684903
437	0.993152	0.680213
438	0.975833	0.663774
439	0.986324	0.654697
440	1.006877	0.659199
441	0.970737	0.639908
442	1.035325	0.662513
443	1.042735	0.690825
444	1.003570	0.693292
445	1.050956	0.728619
446	0.972267	0.708413
447	1.029325	0.729187
448	1.004997	0.732831
449	1.026738	0.752426
450	0.991521	0.746047
451	1.006223	0.750689
452	0.980178	0.735809
453	1.014665	0.746600
454	0.991435	0.740205
455	0.996532	0.737638
456	1.006376	0.742341
457	0.995791	0.739216
458	1.017156	0.751898
459	1.009345	0.758924
460	1.013241	0.768973
461	1.010163	0.776788
462	0.978312	0.759942
463	0.993520	0.755017
464	0.977064	0.737699
465	1.002601	0.739618
466	1.001385	0.740642
467	1.018634	0.754443
468	1.004495	0.757834
469	0.989258	0.749693
470	0.974018	0.730214
471	1.017940	0.743315
472	1.029327	0.765114
473	0.995790	0.761893
474	1.005258	0.765899
475	0.981130	0.751447
476	1.030193	0.774135
477	0.996947	0.771772
478	0.995931	0.768632
479	0.985120	0.757195
480	0.997817	0.755541
481	0.987119	0.745809
482	1.002616	0.747760
483	0.978580	0.731743
484	1.012654	0.741003
485	1.001722	0.742279
486	0.994706	0.738349
487	0.987419	0.729060
488	1.024291	0.746769
489	0.989558	0.738972
490	0.989278	0.731048
491	0.989833	0.723615
492	1.016425	0.735501
493	0.997503	0.733664
494	0.993658	0.729011
495	0.998845	0.728169
496	0.984088	0.716583
497	1.002928	0.718681
498	1.000559	0.719083
499	1.032498	0.742452
500	0.999047	0.741744
501	1.022569	0.758484
502	0.996564	0.755878
503	0.981110	0.741599
504	1.021879	0.757824
505	1.002252	0.759531
506	1.000083	0.759594
507	1.006276	0.764361
Market(tc=0.0000), Cumulative return: 0.76
-------------------------------------
