Running strategy cwmr_stdev on dataset djia.
Start Time: 2015-0129-17-01-54-464.
CWMR-Stdev(2.00, 0.50, 0.0000)
Parameters [phi:2.000000, epsilon:0.500000, tc:0.000000]
day	 Daily Return	 Total return
224	1.010381	0.665086
225	1.013528	0.674083
226	0.995326	0.670933
227	0.967538	0.649153
228	1.011647	0.656714
229	0.986896	0.648108
230	0.989938	0.641587
231	1.019320	0.653982
232	0.993479	0.649717
233	0.985207	0.640106
234	0.964086	0.617117
235	0.990089	0.611001
236	1.019786	0.623090
237	0.999991	0.623084
238	1.014839	0.632331
239	1.007158	0.636857
240	0.986998	0.628576
241	0.995304	0.625624
242	1.007950	0.630598
243	1.001310	0.631424
244	1.011351	0.638591
245	1.009964	0.644954
246	0.995352	0.641957
247	0.995923	0.639339
248	1.007396	0.644067
249	0.993690	0.640003
250	0.978159	0.626025
251	1.014559	0.635139
252	1.005148	0.638409
253	1.018276	0.650077
254	0.997148	0.648223
255	0.995167	0.645090
256	0.970032	0.625758
257	0.944715	0.591163
258	1.002065	0.592384
259	1.009537	0.598033
260	0.972551	0.581618
261	1.012701	0.589005
262	1.001340	0.589794
263	0.985640	0.581325
264	1.029664	0.598569
265	0.946099	0.566306
266	1.032568	0.584749
267	1.013856	0.592852
268	1.066002	0.631981
269	0.950249	0.600539
270	0.958932	0.575876
271	1.014473	0.584210
272	1.012619	0.591582
273	1.015289	0.600627
274	1.002678	0.602235
275	0.994152	0.598713
276	1.016760	0.608748
277	0.998678	0.607943
278	0.949754	0.577396
279	0.958108	0.553208
280	1.044319	0.577725
281	1.002993	0.579454
282	1.001696	0.580437
283	1.028734	0.597115
284	0.996875	0.595249
285	0.995670	0.592671
286	1.005175	0.595739
287	1.057182	0.629804
288	1.015272	0.639422
289	0.988608	0.632138
290	1.022686	0.646479
291	0.990589	0.640395
292	1.015328	0.650211
293	0.999216	0.649701
294	0.989882	0.643128
295	0.989179	0.636169
296	0.988194	0.628658
297	0.991768	0.623483
298	0.983933	0.613465
299	0.994151	0.609877
300	0.967039	0.589775
301	1.019745	0.601420
302	1.003819	0.603717
303	0.984448	0.594328
304	0.992792	0.590044
305	1.006475	0.593864
306	1.002351	0.595261
307	0.998940	0.594629
308	0.989422	0.588340
309	0.983072	0.578380
310	1.008922	0.583540
311	0.996565	0.581536
312	0.930425	0.541076
313	1.003775	0.543118
314	1.025373	0.556899
315	0.920250	0.512486
316	1.022590	0.524063
317	1.000060	0.524094
318	1.039246	0.544663
319	0.985365	0.536692
320	0.963209	0.516947
321	0.980377	0.506803
322	0.986052	0.499733
323	1.003956	0.501710
324	0.991577	0.497484
325	1.011053	0.502983
326	0.992463	0.499192
327	1.004613	0.501495
328	1.012965	0.507997
329	1.009602	0.512875
330	1.009882	0.517943
331	0.961928	0.498224
332	0.973351	0.484946
333	1.006766	0.488228
334	1.011719	0.493949
335	1.008035	0.497918
336	0.963436	0.479712
337	1.053397	0.505327
338	0.988978	0.499758
339	1.016405	0.507956
340	1.012900	0.514509
341	0.998448	0.513710
342	1.013663	0.520729
343	0.965363	0.502693
344	0.985523	0.495415
345	0.969492	0.480301
346	1.012121	0.486123
347	1.003822	0.487981
348	0.985797	0.481050
349	1.003200	0.482589
350	0.989833	0.477683
351	0.968069	0.462430
352	0.979885	0.453128
353	1.015310	0.460066
354	1.008584	0.464015
355	0.897448	0.416429
356	0.957727	0.398825
357	0.959658	0.382736
358	1.033084	0.395398
359	1.017880	0.402468
360	1.001836	0.403207
361	1.034272	0.417026
362	1.023647	0.426888
363	0.958656	0.409238
364	0.957690	0.391924
365	0.980137	0.384139
366	1.002808	0.385217
367	0.953893	0.367456
368	0.970381	0.356573
369	1.001463	0.357094
370	1.018894	0.363841
371	0.983076	0.357684
372	0.991584	0.354673
373	1.033067	0.366401
374	1.047877	0.383943
375	1.011478	0.388350
376	0.974244	0.378348
377	0.947027	0.358306
378	0.991872	0.355393
379	0.928509	0.329986
380	1.031282	0.340308
381	1.000452	0.340462
382	0.971217	0.330663
383	0.984416	0.325510
384	0.979406	0.318806
385	1.016249	0.323986
386	0.916007	0.296774
387	1.115235	0.330972
388	0.950163	0.314478
389	1.073587	0.337619
390	1.075337	0.363055
391	0.997116	0.362008
392	1.015833	0.367739
393	0.975883	0.358871
394	0.992117	0.356042
395	0.934863	0.332850
396	1.027179	0.341897
397	1.004948	0.343588
398	1.043165	0.358420
399	1.028536	0.368647
400	0.990642	0.365197
401	0.992135	0.362325
402	0.984925	0.356863
403	1.017772	0.363205
404	0.992861	0.360612
405	1.029312	0.371183
406	0.985539	0.365815
407	1.015535	0.371498
408	1.014596	0.376920
409	0.953365	0.359342
410	1.009465	0.362744
411	0.983936	0.356917
412	0.983240	0.350935
413	0.984444	0.345475
414	0.996261	0.344184
415	0.933817	0.321405
416	1.038241	0.333696
417	0.996913	0.332665
418	1.057244	0.351708
419	1.021647	0.359322
420	0.989863	0.355680
421	0.992657	0.353068
422	0.993689	0.350840
423	1.010088	0.354379
424	1.046265	0.370774
425	0.991689	0.367692
426	0.960338	0.353109
427	0.982322	0.346867
428	0.990820	0.343683
429	1.009500	0.346948
430	0.995763	0.345478
431	1.038145	0.358656
432	1.026775	0.368259
433	0.980620	0.361122
434	1.018930	0.367958
435	1.048283	0.385725
436	0.969445	0.373939
437	0.985678	0.368583
438	0.976923	0.360077
439	1.019691	0.367168
440	1.052925	0.386600
441	0.966261	0.373556
442	1.065283	0.397943
443	1.014808	0.403836
444	1.024269	0.413637
445	1.089665	0.450725
446	0.962929	0.434017
447	1.028865	0.446545
448	1.006300	0.449358
449	1.056369	0.474688
450	1.001848	0.475565
451	1.011793	0.481173
452	0.993654	0.478120
453	1.032160	0.493496
454	1.024901	0.505785
455	1.018154	0.514967
456	1.013550	0.521945
457	1.005212	0.524665
458	1.044878	0.548211
459	0.981829	0.538250
460	1.039324	0.559416
461	1.022084	0.571770
462	0.967239	0.553038
463	0.980583	0.542300
464	0.960652	0.520961
465	1.041667	0.542668
466	1.032946	0.560547
467	1.024054	0.574030
468	1.009499	0.579483
469	0.988650	0.572906
470	0.998121	0.571830
471	1.021162	0.583931
472	1.005420	0.587096
473	0.997106	0.585397
474	1.018283	0.596100
475	0.999541	0.595826
476	1.035724	0.617111
477	1.000080	0.617161
478	1.004587	0.619992
479	0.991312	0.614606
480	0.984831	0.605283
481	0.996725	0.603300
482	1.016941	0.613521
483	0.968280	0.594060
484	1.020787	0.606409
485	1.032658	0.626213
486	1.028362	0.643973
487	0.984753	0.634154
488	1.030956	0.653785
489	0.990524	0.647590
490	0.998124	0.646375
491	0.985575	0.637051
492	1.058542	0.674346
493	0.972057	0.655502
494	0.991667	0.650040
495	0.986849	0.641491
496	0.983423	0.630857
497	1.001874	0.632039
498	0.988257	0.624618
499	1.051787	0.656965
500	0.986369	0.648010
501	1.020580	0.661346
502	1.004450	0.664289
503	0.989194	0.657110
504	1.029748	0.676658
505	1.008292	0.682269
506	0.996899	0.680153
507	1.010249	0.687124
CWMR-Stdev(2.00, 0.50, 0.0000), Final return: 0.69
-------------------------------------
