Running strategy olmar1 on dataset djia.
Start Time: 2015-0129-17-01-54-614.
-------------------------------------
Parameters [epsilon:10.00, W:5, tc:0.0000]
day	 Daily Return	 Total return
260	0.975189	1.478913
261	1.023659	1.513903
262	1.007600	1.525408
263	1.005151	1.533265
264	1.029664	1.578749
265	0.934130	1.474757
266	1.031513	1.521231
267	1.014327	1.543025
268	1.066002	1.644868
269	0.950249	1.563033
270	0.998160	1.560157
271	1.014473	1.582737
272	1.019231	1.613174
273	1.006500	1.623659
274	1.024534	1.663493
275	1.005805	1.673150
276	1.030918	1.724881
277	0.998678	1.722600
278	0.994704	1.713477
279	0.958108	1.641696
280	1.044429	1.714635
281	0.970496	1.664047
282	1.001696	1.666869
283	1.050457	1.750975
284	0.988301	1.730490
285	0.995527	1.722750
286	1.007269	1.735272
287	1.085114	1.882968
288	0.992245	1.868365
289	0.951904	1.778504
290	1.025263	1.823435
291	1.013136	1.847388
292	0.999762	1.846948
293	0.999216	1.845500
294	1.017516	1.877827
295	0.992965	1.864615
296	0.988194	1.842602
297	1.024863	1.888414
298	1.001174	1.890630
299	0.993706	1.878731
300	0.994180	1.867797
301	1.017042	1.899629
302	1.011215	1.920933
303	0.985569	1.893212
304	1.017523	1.926387
305	1.001312	1.928915
306	1.010704	1.949562
307	0.979167	1.908946
308	0.989422	1.888754
309	0.983072	1.856781
310	1.002130	1.860736
311	0.989725	1.841618
312	0.898817	1.655278
313	1.003775	1.661528
314	1.014475	1.685577
315	0.945849	1.594301
316	1.024868	1.633949
317	0.949329	1.551155
318	1.039246	1.612033
319	0.986886	1.590892
320	0.963192	1.532334
321	0.978261	1.499022
322	1.009123	1.512698
323	0.987997	1.494541
324	1.009591	1.508875
325	1.011053	1.525553
326	0.998858	1.523811
327	1.014369	1.545706
328	1.006950	1.556450
329	1.042709	1.622925
330	1.005587	1.631991
331	0.967780	1.579408
332	0.970633	1.533025
333	1.006579	1.543110
334	1.077778	1.663130
335	1.007718	1.675965
336	0.989837	1.658933
337	1.006525	1.669758
338	1.023663	1.709270
339	1.017771	1.739645
340	1.015844	1.767208
341	0.998448	1.764466
342	1.034188	1.824790
343	0.976674	1.782225
344	0.985523	1.756425
345	0.969492	1.702839
346	1.012121	1.723479
347	0.956702	1.648856
348	0.985797	1.625437
349	0.996669	1.620023
