Running strategy bk on dataset djia.
Start Time: 2015-0129-17-01-54-724.
-------------------------------------
230	0.998616	0.842285
231	0.994490	0.837644
232	0.988443	0.827964
233	0.999369	0.827442
234	1.006005	0.832411
235	0.986003	0.820760
236	1.005521	0.825291
237	1.009160	0.832851
238	1.007816	0.839360
239	1.006097	0.844477
240	0.986322	0.832927
241	1.004515	0.836688
242	0.999131	0.835960
243	1.004757	0.839937
244	1.003809	0.843136
245	0.999019	0.842309
246	0.987805	0.832037
247	1.006290	0.837271
248	1.016817	0.851352
249	1.008620	0.858690
250	0.996012	0.855266
251	0.998945	0.854364
252	0.992663	0.848096
253	0.998082	0.846469
254	0.993324	0.840818
255	0.996448	0.837831
256	1.007266	0.843919
257	0.976217	0.823848
258	1.015431	0.836560
259	0.984370	0.823485
260	0.989298	0.814672
261	1.004043	0.817965
262	1.007944	0.824463
263	1.003155	0.827065
264	1.003786	0.830196
265	0.978011	0.811941
266	1.011805	0.821526
267	1.013718	0.832796
268	0.995691	0.829207
269	0.979518	0.812223
270	1.001138	0.813147
271	0.997027	0.810730
272	1.000289	0.810964
273	1.010174	0.819214
274	1.012902	0.829784
275	0.994265	0.825026
276	1.012084	0.834995
277	0.999351	0.834453
278	0.990832	0.826802
279	0.984448	0.813944
280	1.015910	0.826894
281	0.985074	0.814552
282	1.012947	0.825098
283	1.022573	0.843723
284	0.995905	0.840268
285	0.996072	0.836967
286	0.996203	0.833789
287	1.024740	0.854417
288	1.020261	0.871728
289	0.988694	0.861872
290	1.012232	0.872415
291	0.999462	0.871945
292	1.004782	0.876115
293	1.003205	0.878923
294	0.997462	0.876693
295	0.988135	0.866290
296	0.997122	0.863797
297	1.012251	0.874379
298	0.997143	0.871882
299	1.008307	0.879124
300	0.987478	0.868116
301	1.003595	0.871237
302	0.994462	0.866412
303	0.989720	0.857505
304	1.007178	0.863660
305	1.007198	0.869876
306	0.997376	0.867594
307	0.995387	0.863591
308	0.995089	0.859351
309	0.991259	0.851839
310	1.002585	0.854041
311	0.999528	0.853637
312	1.001709	0.855096
313	0.994622	0.850497
314	1.016507	0.864537
315	0.983703	0.850448
316	0.999355	0.849899
317	0.989499	0.840974
318	1.016250	0.854640
319	0.994449	0.849896
320	0.997704	0.847945
321	1.004273	0.851568
322	0.987055	0.840544
323	0.999793	0.840370
324	0.998138	0.838806
325	0.999636	0.838500
326	0.995354	0.834605
327	0.993878	0.829495
328	1.006321	0.834739
329	1.010868	0.843810
330	1.005142	0.848149
331	0.990023	0.839687
332	0.988607	0.830121
333	0.998988	0.829281
334	1.018606	0.844710
335	0.991272	0.837338
336	0.993551	0.831938
337	1.015315	0.844679
338	1.017357	0.859340
339	0.994540	0.854648
340	1.001027	0.855525
341	1.004517	0.859390
342	0.989915	0.850723
343	0.990334	0.842500
344	1.006612	0.848071
345	1.002788	0.850435
346	0.989584	0.841577
347	0.989422	0.832674
348	0.997817	0.830857
349	1.005113	0.835105
350	1.004208	0.838619
351	0.985889	0.826786
352	1.003832	0.829954
353	1.006312	0.835193
354	0.981539	0.819775
355	0.981238	0.804394
356	1.000267	0.804609
357	0.986831	0.794013
358	1.009402	0.801478
359	0.989213	0.792832
360	0.993676	0.787819
361	1.014200	0.799006
362	1.000886	0.799714
363	0.988709	0.790684
364	0.986730	0.780192
365	0.978893	0.763724
366	0.993051	0.758417
367	0.975878	0.740122
368	0.999251	0.739568
369	1.012874	0.749089
370	0.995408	0.745649
371	0.983663	0.733467
372	0.987327	0.724172
373	1.006975	0.729223
374	1.035915	0.755414
375	0.988753	0.746917
376	0.981049	0.732763
377	0.970681	0.711279
378	1.000595	0.711702
379	0.987132	0.702543
380	0.992657	0.697385
381	0.983265	0.685714
382	1.004065	0.688501
383	0.983454	0.677110
384	0.946627	0.640971
385	0.964397	0.618150
386	0.981108	0.606472
387	1.058400	0.641890
388	0.997508	0.640290
389	1.012139	0.648062
390	1.057402	0.685263
391	0.999983	0.685251
392	1.007183	0.690173
393	0.972599	0.671262
394	0.981020	0.658522
395	0.965003	0.635475
396	1.026211	0.652132
397	1.018445	0.664160
398	1.031540	0.685108
399	1.005551	0.688910
400	0.993899	0.684708
401	0.981847	0.672279
402	1.037394	0.697418
403	1.009468	0.704021
404	0.994348	0.700042
405	1.021384	0.715011
406	0.985822	0.704874
407	1.009210	0.711366
408	1.012065	0.719948
409	0.976155	0.702781
410	1.006603	0.707421
411	0.986646	0.697975
412	0.990754	0.691521
413	0.995575	0.688461
414	1.002007	0.689843
415	0.968826	0.668338
416	1.009187	0.674477
417	0.985144	0.664457
418	1.008973	0.670420
419	1.010984	0.677783
420	1.006989	0.682521
421	1.001641	0.683641
422	0.977835	0.668488
423	0.997637	0.666908
424	1.010585	0.673967
425	0.983763	0.663024
426	0.993727	0.658865
427	0.971162	0.639865
428	1.005452	0.643353
429	0.989548	0.636629
430	0.978502	0.622942
431	1.017449	0.633812
432	1.021527	0.647456
433	0.963248	0.623661
434	0.985282	0.614482
435	1.042581	0.640647
436	0.974548	0.624342
437	0.992329	0.619552
438	0.975663	0.604474
439	0.988092	0.597276
440	1.000098	0.597335
441	0.968997	0.578815
442	1.034254	0.598642
443	1.044943	0.625547
444	1.003848	0.627954
445	1.044293	0.655768
446	0.970941	0.636712
447	1.029551	0.655527
448	1.003535	0.657844
449	1.029329	0.677139
450	0.990184	0.670492
451	1.004472	0.673490
452	0.981034	0.660716
453	1.006546	0.665041
454	0.991619	0.659468
455	0.996412	0.657101
456	1.004662	0.660165
457	0.995574	0.657243
458	1.008656	0.662932
459	1.010051	0.669595
460	1.013878	0.678888
461	1.013751	0.688223
462	0.977856	0.672983
463	0.994412	0.669222
464	0.978585	0.654891
465	1.003855	0.657415
466	1.001214	0.658214
467	1.014958	0.668060
468	1.003843	0.670627
469	0.988713	0.663058
470	0.989660	0.656202
471	1.018992	0.668664
472	1.032572	0.690444
473	0.996468	0.688006
474	1.004603	0.691173
475	0.981221	0.678194
476	1.022001	0.693115
477	0.997788	0.691581
478	0.993136	0.686834
479	0.989006	0.679283
480	1.005108	0.682753
481	0.988207	0.674702
482	1.004661	0.677846
483	0.983929	0.666953
484	1.010803	0.674158
485	1.000575	0.674545
486	0.996299	0.672049
487	0.991249	0.666168
488	1.014770	0.676007
489	0.991159	0.670030
490	0.989649	0.663095
491	0.987547	0.654837
492	1.016680	0.665760
493	0.998694	0.664891
494	0.995970	0.662211
495	0.999701	0.662013
496	0.986982	0.653395
497	0.996178	0.650898
498	0.997524	0.649286
499	1.029468	0.668419
500	1.002200	0.669890
501	1.021985	0.684617
502	0.995595	0.681601
503	0.982268	0.669515
504	1.017472	0.681213
505	1.004828	0.684501
506	1.000547	0.684876
507	1.003048	0.686963
BK(5, 10, 1.00, 0.0000), Final return: 0.69
-------------------------------------
BK, Experts return:
0.400005	0.413327	0.339707	0.338505	0.367772	0.414358	0.336573	0.338958	0.449248	0.385059	0.336978	0.387941	0.674103	1.294337	1.347259	0.362464	0.739623	0.870928	1.000415	0.894550	0.580418	1.045723	0.721651	0.724497	0.802648	0.573382	1.143610	0.588238	0.712300	0.812726	0.511943	0.512274	0.742896	0.812726	0.812726	1.021755	0.588640	0.826327	0.812726	0.812726	0.543238	0.893788	0.812726	0.812726	0.812726	0.754005	0.750967	0.812726	0.812726	0.812726	0.364715	1.000000	1.000000	1.000000	1.000000	
-------------------------------------
-------------------------------------
