Running strategy cwmr_var on dataset djia.
Start Time: 2015-0129-17-01-54-334.
-------------------------------------
Parameters [phi:2.000000, epsilon:0.500000, tc:0.000000]
day	 Daily Return	 Total return
259	1.009537	0.597861
260	0.972553	0.581451
261	1.012705	0.588838
262	1.001341	0.589628
263	0.985631	0.581156
264	1.029664	0.598395
265	0.946098	0.566141
266	1.032568	0.584579
267	1.013854	0.592678
268	1.066002	0.631796
269	0.950249	0.600363
270	0.958951	0.575718
271	1.014473	0.584051
272	1.012613	0.591417
273	1.015291	0.600461
274	1.002677	0.602068
275	0.994143	0.598542
276	1.016761	0.608574
277	0.998678	0.607769
278	0.949743	0.577224
279	0.958108	0.553043
280	1.044320	0.577554
281	1.002979	0.579274
282	1.001696	0.580257
283	1.028734	0.596929
284	0.996872	0.595062
285	0.995670	0.592485
286	1.005180	0.595554
287	1.057182	0.629609
288	1.015273	0.639225
289	0.988626	0.631955
290	1.022680	0.646288
291	0.990589	0.640206
292	1.015331	0.650021
293	0.999216	0.649511
294	0.989877	0.642936
295	0.989180	0.635980
296	0.988194	0.628471
297	0.991766	0.623297
298	0.983933	0.613282
299	0.994205	0.609728
300	0.967039	0.589631
301	1.019747	0.601275
302	1.003817	0.603570
303	0.984448	0.594183
304	0.992792	0.589900
305	1.006474	0.593719
306	1.002350	0.595114
307	0.998940	0.594483
308	0.989422	0.588195
309	0.983072	0.578238
310	1.008922	0.583397
311	0.996564	0.581392
312	0.930423	0.540941
313	1.003775	0.542983
314	1.025375	0.556762
315	0.920250	0.512360
316	1.022569	0.523923
317	1.000063	0.523957
318	1.039246	0.544520
319	0.985365	0.536551
320	0.963209	0.516811
321	0.980382	0.506672
322	0.986082	0.499620
323	1.003965	0.501601
324	0.991581	0.497378
325	1.011053	0.502876
326	0.992468	0.499088
327	1.004618	0.501393
328	1.012969	0.507895
329	1.009605	0.512774
330	1.009882	0.517841
331	0.961932	0.498128
332	0.973354	0.484855
333	1.006766	0.488135
334	1.011737	0.493865
335	1.008036	0.497833
336	0.963429	0.479627
337	1.053397	0.505238
338	0.988978	0.499669
339	1.016397	0.507863
340	1.012900	0.514414
341	0.998448	0.513616
342	1.013665	0.520635
343	0.965363	0.502601
344	0.985523	0.495325
345	0.969492	0.480214
346	1.012121	0.486035
347	1.003824	0.487893
348	0.985797	0.480964
349	1.003201	0.482503
350	0.989840	0.477601
351	0.968071	0.462351
352	0.979881	0.453049
353	1.015303	0.459983
354	1.008584	0.463931
355	0.897498	0.416377
356	0.957727	0.398776
357	0.959658	0.382688
358	1.033286	0.395427
359	1.017821	0.402474
360	1.001838	0.403213
361	1.034276	0.417034
362	1.023646	0.426895
363	0.958674	0.409253
364	0.957690	0.391938
365	0.980142	0.384155
366	1.002817	0.385237
367	0.953893	0.367475
368	0.970383	0.356591
369	1.001445	0.357107
370	1.018894	0.363854
371	0.983079	0.357697
372	0.991530	0.354667
373	1.033191	0.366439
374	1.047880	0.383984
375	1.011468	0.388388
376	0.974243	0.378384
377	0.947028	0.358340
378	0.991893	0.355435
379	0.928514	0.330027
380	1.031282	0.340351
381	1.000454	0.340505
382	0.971212	0.330702
383	0.984415	0.325549
384	0.979428	0.318851
385	1.016249	0.324032
386	0.915996	0.296812
387	1.115314	0.331039
388	0.949913	0.314458
389	1.073673	0.337625
390	1.075293	0.363045
391	0.997116	0.361998
392	1.015813	0.367723
393	0.975891	0.358858
394	0.992150	0.356041
395	0.934869	0.332851
396	1.027236	0.341917
397	1.004964	0.343614
398	1.043165	0.358446
399	1.028521	0.368669
400	0.990649	0.365222
401	0.992135	0.362350
402	0.984932	0.356890
403	1.017775	0.363234
404	0.992861	0.360641
405	1.029309	0.371211
406	0.985561	0.365851
407	1.015535	0.371534
408	1.014571	0.376948
409	0.953384	0.359376
410	1.009465	0.362778
411	0.983941	0.356952
412	0.983248	0.350972
413	0.984444	0.345512
