Running strategy pamr on dataset djia.
Start Time: 2015-0129-17-01-54-164.
-------------------------------------
Parameters [epsilon:0.50, tc:0.0000]
day	 Daily Return	 Total return
260	0.972693	0.544207
261	1.013372	0.551485
262	0.999997	0.551483
263	0.985145	0.543291
264	1.029664	0.559407
265	0.949721	0.531280
266	1.032705	0.548656
267	1.012790	0.555673
268	1.066002	0.592349
269	0.950249	0.562879
270	0.960978	0.540914
271	1.014473	0.548743
272	1.011407	0.555002
273	1.015656	0.563692
274	1.000611	0.564036
275	0.992883	0.560022
276	1.017523	0.569835
277	0.998678	0.569082
278	0.949740	0.540480
279	0.958108	0.517838
280	1.044970	0.541125
281	1.003013	0.542755
282	1.001696	0.543676
283	1.028734	0.559297
284	0.996692	0.557447
285	0.995670	0.555033
286	1.005902	0.558309
287	1.054762	0.588883
288	1.016004	0.598307
289	0.991286	0.593094
290	1.021166	0.605647
291	0.990589	0.599947
292	1.016084	0.609597
293	0.999216	0.609119
294	0.988105	0.601874
295	0.989079	0.595301
296	0.988194	0.588273
297	0.991746	0.583417
298	0.983933	0.574043
299	1.005632	0.577276
300	0.967039	0.558249
301	1.020553	0.569722
302	1.002796	0.571316
303	0.984476	0.562446
304	0.992792	0.558392
305	1.004514	0.560913
306	1.001767	0.561904
307	0.998940	0.561308
308	0.989422	0.555370
309	0.983072	0.545969
310	1.008922	0.550840
311	0.995581	0.548406
312	0.930540	0.510314
313	1.003775	0.512240
314	1.025748	0.525430
315	0.920250	0.483526
316	1.019409	0.492911
317	0.999663	0.492745
318	1.039246	0.512084
319	0.985453	0.504634
320	0.963209	0.486068
321	0.981110	0.476886
322	0.983032	0.468794
323	1.003810	0.470580
324	0.991777	0.466711
325	1.011053	0.471869
326	0.993155	0.468639
327	1.003985	0.470507
328	1.013615	0.476913
329	1.010522	0.481931
330	1.010164	0.486829
331	0.962267	0.468460
332	0.973787	0.456180
333	1.006842	0.459301
334	1.012975	0.465261
335	1.008062	0.469012
336	0.961996	0.451187
337	1.053387	0.475275
338	0.988978	0.470036
339	1.014559	0.476880
340	1.012900	0.483031
341	0.998448	0.482282
342	1.012005	0.488072
343	0.965289	0.471130
344	0.985523	0.464310
345	0.976491	0.453395
346	1.012121	0.458890
347	1.004719	0.461056
348	0.985797	0.454507
349	1.003642	0.456163
350	0.991342	0.452213
351	0.969055	0.438220
352	0.978023	0.428589
353	1.015475	0.435221
354	1.008584	0.438957
355	0.884224	0.388136
356	0.957727	0.371729
357	0.959529	0.356685
358	1.033427	0.368608
359	1.014428	0.373926
360	1.002263	0.374773
361	1.033997	0.387513
362	1.023694	0.396695
363	0.954125	0.378497
364	0.957690	0.362483
365	0.983107	0.356359
366	0.997064	0.355313
367	0.953893	0.338931
368	0.973398	0.329914
369	1.013309	0.334305
370	1.018894	0.340622
371	0.983616	0.335041
372	0.985609	0.330219
373	1.034517	0.341618
374	1.047432	0.357821
375	1.011247	0.361846
376	0.972093	0.351748
377	0.947248	0.333192
378	0.994566	0.331382
379	0.931737	0.308761
380	1.031282	0.318419
381	1.000930	0.318715
382	0.971260	0.309555
383	0.984297	0.304694
384	0.980978	0.298899
385	1.016249	0.303755
386	0.910395	0.276537
387	1.116696	0.308808
388	0.949189	0.293117
389	1.072741	0.314439
390	1.071787	0.337011
391	0.997173	0.336059
392	1.016895	0.341736
393	0.974786	0.333120
394	0.995961	0.331774
395	0.936118	0.310580
396	1.033077	0.320853
397	1.013104	0.325057
398	1.043165	0.339089
399	1.028062	0.348604
400	0.991943	0.345795
401	0.992135	0.343075
402	0.985499	0.338100
403	1.018159	0.344240
404	0.992667	0.341715
405	1.030066	0.351989
406	0.986569	0.347262
407	1.015535	0.352656
408	1.011837	0.356831
409	0.953176	0.340123
410	1.009465	0.343342
411	0.984128	0.337893
412	0.985254	0.332910
413	0.984444	0.327731
414	0.992253	0.325192
415	0.933809	0.303667
416	1.037792	0.315143
417	0.997796	0.314449
418	1.056220	0.332127
419	1.022924	0.339741
420	0.995549	0.338228
421	0.992657	0.335745
422	0.993689	0.333626
423	1.009776	0.336887
424	1.046265	0.352473
425	0.994390	0.350496
426	0.960338	0.336595
427	0.979799	0.329795
428	0.992985	0.327482
429	1.011850	0.331362
430	0.997804	0.330635
431	1.038521	0.343371
432	1.027237	0.352723
433	0.985435	0.347586
434	1.022384	0.355366
435	1.046854	0.372016
436	0.971828	0.361536
437	0.985013	0.356118
438	0.979428	0.348791
439	1.020749	0.356029
440	1.052166	0.374601
