Running strategy eg on dataset djia.
Start Time: 2015-0129-17-01-37-446.
-------------------------------------
Parameters [eta:0.050000, tc:0.000000]
day	 Daily Return	 Total return
261	1.004489	0.914546
262	1.008208	0.922053
263	1.004259	0.925980
264	1.003187	0.928931
265	0.973928	0.904711
266	1.015401	0.918644
267	1.015183	0.932592
268	0.996624	0.929444
269	0.976198	0.907321
270	1.000085	0.907398
271	0.994256	0.902186
272	1.000286	0.902444
273	1.012360	0.913598
274	1.013997	0.926385
275	0.996494	0.923138
276	1.012460	0.934640
277	1.001524	0.936063
278	0.990094	0.926790
279	0.982464	0.910538
280	1.022090	0.930652
281	0.989157	0.920561
282	1.011361	0.931020
283	1.021276	0.950827
284	0.996226	0.947239
285	1.002322	0.949439
286	0.997506	0.947071
287	1.025503	0.971224
288	1.021759	0.992357
289	0.988632	0.981076
290	1.013861	0.994674
291	0.994972	0.989674
292	1.004811	0.994435
293	1.005260	0.999666
294	1.000494	1.000159
295	0.985855	0.986012
296	1.001054	0.987051
297	1.009631	0.996557
298	0.997111	0.993678
299	1.004405	0.998055
300	0.986403	0.984485
301	0.998569	0.983076
302	0.994840	0.978004
303	0.985443	0.963767
304	1.007260	0.970763
305	1.006404	0.976980
306	0.998962	0.975966
307	0.996268	0.972324
308	0.994508	0.966984
309	0.989803	0.957123
310	1.002941	0.959938
311	1.002733	0.962562
312	0.999623	0.962199
313	0.995377	0.957751
314	1.017096	0.974124
315	0.978302	0.952988
316	1.002463	0.955336
317	0.990418	0.946181
318	1.024014	0.968903
319	0.994887	0.963948
320	0.997849	0.961874
321	1.004155	0.965871
322	0.985476	0.951843
323	0.996032	0.948066
324	0.991176	0.939701
325	0.999697	0.939416
326	0.986679	0.926902
327	0.989208	0.916899
328	1.013300	0.929093
329	1.013194	0.941351
330	1.001882	0.943122
331	0.993263	0.936768
332	0.981977	0.919885
333	1.003549	0.923150
334	1.035644	0.956054
335	0.988661	0.945214
336	0.987704	0.933591
337	1.018212	0.950594
338	1.019732	0.969351
339	0.994711	0.964224
340	1.004376	0.968444
341	1.006695	0.974928
342	0.989242	0.964439
343	0.988137	0.952998
344	1.004037	0.956845
345	1.006938	0.963484
346	0.987592	0.951529
347	0.988384	0.940476
348	0.993150	0.934034
349	0.998069	0.932230
350	1.001248	0.933394
351	0.977277	0.912184
352	0.997217	0.909646
353	1.009334	0.918137
354	0.981800	0.901426
355	0.993708	0.895755
356	1.003555	0.898939
357	0.984107	0.884652
358	1.007943	0.891679
359	0.988914	0.881793
360	0.995361	0.877703
361	1.025770	0.900321
362	1.002430	0.902509
363	0.980396	0.884816
364	0.983492	0.870210
365	0.983279	0.855660
366	1.004079	0.859150
367	0.983135	0.844661
368	0.996603	0.841792
369	1.016340	0.855547
370	1.001555	0.856877
371	0.981107	0.840688
372	0.985831	0.828776
373	1.008233	0.835599
374	1.040066	0.869079
375	0.987274	0.858018
376	0.979463	0.840397
377	0.967666	0.813224
378	1.004760	0.817095
379	0.987912	0.807218
380	0.995994	0.803985
381	0.980479	0.788291
382	1.007435	0.794151
383	0.982550	0.780293
384	0.955957	0.745927
385	0.963812	0.718933
386	0.980463	0.704888
387	1.064274	0.750194
388	0.993879	0.745602
389	1.013429	0.755615
390	1.059250	0.800385
391	0.999051	0.799625
392	1.008541	0.806455
393	0.972018	0.783888
394	0.971370	0.761446
395	0.962656	0.733010
396	1.031082	0.755794
397	1.020592	0.771357
398	1.032633	0.796529
399	1.004892	0.800426
400	0.992457	0.794388
401	0.974817	0.774383
402	1.034071	0.800767
403	1.013102	0.811258
404	0.994761	0.807008
405	1.026853	0.828679
406	0.986336	0.817357
407	1.012917	0.827914
408	1.013270	0.838901
409	0.977061	0.819657
410	1.006691	0.825142
411	0.986068	0.813646
412	0.984638	0.801147
413	0.998538	0.799975
414	0.997327	0.797837
415	0.954532	0.761561
416	1.015575	0.773422
417	0.979579	0.757628
418	1.020143	0.772888
419	1.010644	0.781115
420	1.010327	0.789182
421	0.998567	0.788051
422	0.972744	0.766572
423	0.992063	0.760487
424	1.009071	0.767386
425	0.979360	0.751547
426	0.992547	0.745945
427	0.969815	0.723429
428	1.005681	0.727539
429	0.985064	0.716672
430	0.977177	0.700316
431	1.023244	0.716594
432	1.018343	0.729739
433	0.962693	0.702514
434	0.985060	0.692018
435	1.046535	0.724221
436	0.973409	0.704963
437	0.993029	0.700049
438	0.973421	0.681442
439	0.985111	0.671296
440	1.006317	0.675537
441	0.969238	0.654756
442	1.038404	0.679902
443	1.047441	0.712157
444	1.002052	0.713618
445	1.056949	0.754258
446	0.968948	0.730836
447	1.031783	0.754064
448	1.004508	0.757464
449	1.030209	0.780346
450	0.992361	0.774385
451	1.007802	0.780427
452	0.979966	0.764792
453	1.016715	0.777575
454	0.994683	0.773441
455	0.994899	0.769496
456	1.007727	0.775442
457	0.995506	0.771957
458	1.019302	0.786858
459	1.010852	0.795397
460	1.013191	0.805889
461	1.012038	0.815590
462	0.975571	0.795666
463	0.992713	0.789867
464	0.974976	0.770102
465	1.004198	0.773335
466	1.001387	0.774407
467	1.019073	0.789178
468	1.005266	0.793334
469	0.990562	0.785846
470	0.976851	0.767654
471	1.018806	0.782091
472	1.034426	0.809015
473	0.996518	0.806198
474	1.005941	0.810988
